Name,Status,State,Farm,animal,Date of colleciton,RectaTemp,16S copies,copy_log,copies,pre_abs,AveMean,Bacteria
Dairy 199,BRD,NY,Southview,calf,5/20/21,102.5,230,5.818769368,658823.9335,1,5448235.548,P.multocida
Dairy 201,BRD,NY,Southview,calf,5/20/21,102.9,230,4.309686667,20402.65412,1,6086656.828,P.multocida
Dairy 202,BRD,NY,Southview,calf,5/20/21,102.6,230,4.593222035,39194.22081,1,6067865.261,P.multocida
Dairy 203,BRD,NY,Southview,calf,5/20/21,102.8,230,3.758751701,5737.883161,1,6101321.599,P.multocida
Dairy 1,BRD,IN,Warren,calf,2/20/21,101.7,9637749.33,2.278753601,190,0,6106869.482,P.multocida
Dairy 10,Healthy,IN,Warren,calf,2/20/21,,21601177.42,5.327605785,212620.8183,1,11003843.39,P.multocida
Dairy 100,Healthy,IN,Warren,calf,2/27/21,,39763553.68,2.278753601,190,0,11216274.2,P.multocida
Dairy 11,BRD,IN,Warren,Cow,2/20/21,103.5,4781208.02,2.278753601,190,0,6106869.482,P.multocida
Dairy 12,BRD,IN,Warren,calf,2/20/21,102.6,4663037.71,3.667776553,4653.466083,1,6102406.016,P.multocida
Dairy 13,Healthy,IN,Warren,Cow,2/20/21,,5385838.33,2.278753601,190,0,11216274.2,P.multocida
Dairy 14,BRD,IN,Warren,Cow,2/20/21,101.8,65588633.1,5.805278955,638673.5851,1,5468385.897,P.multocida
Dairy 15,Healthy,IN,Warren,calf,2/20/21,,1950840.85,2.278753601,190,0,11216274.2,P.multocida
Dairy 16,BRD,IN,Warren,calf,2/20/21,102.4,6002897.77,4.144754419,13955.78979,1,6093103.692,P.multocida
Dairy 17,BRD,IN,Warren,calf,2/20/21,101.2,583779,2.278753601,190,0,6106869.482,P.multocida
Dairy 18,BRD,IN,Warren,calf,2/20/21,102.7,2016141.93,2.278753601,190,0,6106869.482,P.multocida
Dairy 19,BRD,IN,Warren,calf,2/20/21,102.3,91171514.23,2.278753601,190,0,6106869.482,P.multocida
Dairy 20,BRD,IN,Warren,calf,2/20/21,101.5,6665117.43,6.538419654,3454774.091,1,2652285.391,P.multocida
Dairy 21,BRD,IN,Warren,calf,2/20/21,104.1,7722681.38,6.08222437,1208437.989,1,4898621.493,P.multocida
Dairy 22,BRD,IN,Warren,calf,2/20/21,102.7,3111145.41,2.278753601,190,0,6106869.482,P.multocida
Dairy 23,BRD,IN,Warren,calf,2/20/21,103,3162868.28,4.774420919,59486.84274,1,6047572.639,P.multocida
Dairy 24,BRD,IN,Warren,calf,2/20/21,102.3,15246955.86,5.930705114,852521.0553,1,5254538.426,P.multocida
Dairy 25,BRD,IN,Warren,calf,2/20/21,102.4,45950512.51,2.278753601,190,0,6106869.482,P.multocida
Dairy 26,BRD,IN,Warren,calf,2/20/21,102.5,8049038.54,3.456265968,2859.341109,1,6104200.141,P.multocida
Dairy 27,BRD,IN,Warren,calf,2/20/21,103.2,769872.51,2.278753601,190,0,6106869.482,P.multocida
Dairy 28,BRD,IN,Warren,calf,2/20/21,102,20339595.5,2.278753601,190,0,6106869.482,P.multocida
Dairy 29,BRD,IN,Warren,calf,2/20/21,102,866128.12,2.278753601,190,0,6106869.482,P.multocida
Dairy 3,BRD,IN,Warren,Cow,2/20/21,100.5,3562948.51,2.278753601,190,0,6106869.482,P.multocida
Dairy 30,BRD,IN,Warren,calf,2/20/21,103.5,257076.86,2.278753601,190,0,6106869.482,P.multocida
Dairy 31,BRD,IN,Warren,calf,2/20/21,103.3,10805534.84,2.278753601,190,0,6106869.482,P.multocida
Dairy 33,BRD,IN,Warren,calf,2/20/21,102.1,2591318.05,2.278753601,190,0,6106869.482,P.multocida
Dairy 34,BRD,IN,Warren,calf,2/20/21,101.4,904541.65,2.278753601,190,0,6106869.482,P.multocida
Dairy 35,Healthy,IN,Warren,calf,2/20/21,102.3,3371955.16,2.278753601,190,0,11216274.2,P.multocida
Dairy 36,BRD,IN,Warren,calf,2/20/21,103.3,974609.96,2.278753601,190,0,6106869.482,P.multocida
Dairy 37,BRD,IN,Warren,calf,2/20/21,101.4,754326.45,2.278753601,190,0,6106869.482,P.multocida
Dairy 38,Healthy,IN,Warren,calf,2/20/21,102.1,2823942.96,2.278753601,190,0,11216274.2,P.multocida
Dairy 39,BRD,IN,Warren,calf,2/20/21,101.9,831915.74,2.278753601,190,0,6106869.482,P.multocida
Dairy 4,Healthy,IN,Warren,calf,2/20/21,,1136282.3,2.278753601,190,0,11216274.2,P.multocida
Dairy 40,Healthy,IN,Warren,calf,2/20/21,101.3,1791481.59,2.278753601,190,0,11216274.2,P.multocida
Dairy 41,Healthy,IN,Warren,calf,2/20/21,101.9,5078113.97,2.278753601,190,0,11216274.2,P.multocida
Dairy 42,Healthy,IN,Warren,calf,2/27/21,101.8,49919863.86,6.686502674,4858505.225,1,6357958.979,P.multocida
Dairy 43,Healthy,IN,Warren,calf,2/27/21,,467527.57,2.278753601,190,0,11216274.2,P.multocida
Dairy 44,Healthy,IN,Warren,calf,2/27/21,,1462246.52,2.278753601,190,0,11216274.2,P.multocida
Dairy 45,Healthy,IN,Warren,calf,2/27/21,,188309.8,2.278753601,190,0,11216274.2,P.multocida
Dairy 46,Healthy,IN,Warren,calf,2/27/21,,6729168.34,5.691667881,491663.4011,1,10724800.8,P.multocida
Dairy 47,BRD,IN,Warren,calf,2/27/21,104.5,150662.88,4.212187088,16299.98063,1,6090759.501,P.multocida
Dairy 48,Healthy,IN,Warren,calf,2/27/21,,36565621.94,5.107920505,128209.5881,1,11088254.62,P.multocida
Dairy 49,BRD,IN,Warren,calf,2/27/21,103.4,29245119.82,5.692723015,492859.3667,1,5614200.115,P.multocida
Dairy 5,Healthy,IN,Warren,calf,2/20/21,101.6,4496847.68,2.278753601,190,0,11216274.2,P.multocida
Dairy 50,BRD,IN,Warren,calf,2/27/21,102.1,227869.84,2.278753601,190,0,6106869.482,P.multocida
Dairy 51,BRD,IN,Warren,calf,2/27/21,103.4,9385552.66,3.837363012,6876.429769,1,6100183.052,P.multocida
Dairy 52,Healthy,IN,Warren,calf,2/27/21,103.2,1673549.83,5.333879886,215714.7717,1,11000749.43,P.multocida
Dairy 53,BRD,IN,Warren,calf,2/27/21,102.7,526638.98,2.278753601,190,0,6106869.482,P.multocida
Dairy 54,Healthy,IN,Warren,calf,2/27/21,102.6,14130571.81,2.278753601,190,0,11216274.2,P.multocida
Dairy 55,Healthy,IN,Warren,calf,2/27/21,102.8,20726746.82,5.03690127,108868.2569,1,11107595.95,P.multocida
Dairy 56,Healthy,IN,Warren,calf,2/27/21,102.7,15152907.89,5.652855445,449630.1705,1,10766834.03,P.multocida
Dairy 57,BRD,IN,Warren,calf,2/27/21,102.6,227171.03,2.278753601,190,0,6106869.482,P.multocida
Dairy 58,BRD,IN,Warren,calf,2/27/21,102.3,92910.88,4.651166509,44788.49911,1,6062270.983,P.multocida
Dairy 59,Healthy,IN,Warren,calf,2/27/21,102.4,9687382.65,5.656294302,453204.592,1,10763259.61,P.multocida
Dairy 6,BRD,IN,Warren,calf,2/20/21,103.2,8673.95,2.278753601,190,0,6106869.482,P.multocida
Dairy 60,BRD,IN,Warren,calf,2/27/21,102.3,21106.16,2.278753601,190,0,6106869.482,P.multocida
Dairy 61,Healthy,IN,Warren,calf,2/27/21,102.6,1822763.13,2.278753601,190,0,11216274.2,P.multocida
Dairy 62,BRD,IN,Warren,calf,2/27/21,102.5,89799746.32,5.770379885,589358.9526,1,5517700.529,P.multocida
Dairy 63,Healthy,IN,Warren,calf,2/27/21,103.5,2751702.39,4.628237915,42485.22423,1,11173978.98,P.multocida
Dairy 64,BRD,IN,Warren,calf,2/27/21,103.2,542572842.1,5.280313621,190683.7223,1,5916375.759,P.multocida
Dairy 65,BRD,IN,Warren,calf,2/27/21,102.1,142912.77,4.696209897,49683.23851,1,6057376.243,P.multocida
Dairy 66,Healthy,IN,Warren,calf,2/27/21,102.2,7180278.65,4.79876793,62916.98898,1,11153547.21,P.multocida
Dairy 67,Healthy,IN,Warren,calf,2/27/21,102.5,6725540.39,4.293833701,19671.32895,1,11196792.87,P.multocida
Dairy 68,BRD,IN,Warren,calf,2/27/21,102.3,86726609,5.559481353,362644.7155,1,5744414.766,P.multocida
Dairy 69,Healthy,IN,Warren,calf,2/27/21,102.3,4518680.78,2.278753601,190,0,11216274.2,P.multocida
Dairy 7,Healthy,IN,Warren,calf,2/20/21,,1234768.98,2.278753601,190,0,11216274.2,P.multocida
Dairy 70,Healthy,IN,Warren,calf,2/27/21,102.8,419528.83,5.426980718,267288.7733,1,10949175.43,P.multocida
Dairy 71,Healthy,IN,Warren,calf,2/27/21,102.3,2081090.9,6.195377268,1568112.684,1,9648351.52,P.multocida
Dairy 72,BRD,IN,Warren,calf,2/27/21,103.7,268921.55,4.436328713,27310.44103,1,6079749.041,P.multocida
Dairy 73,Healthy,IN,Warren,calf,2/27/21,101.9,29031589.01,4.747906837,55963.75379,1,11160500.45,P.multocida
Dairy 74,Healthy,IN,Warren,calf,2/27/21,102.8,175385812.7,6.368055986,2333758.896,1,8882705.308,P.multocida
Dairy 75,Healthy,IN,Warren,calf,2/27/21,102,1886584.11,5.23801194,172986.3916,1,11043477.81,P.multocida
Dairy 77,Healthy,IN,Warren,calf,2/27/21,101.9,13684335.48,3.676405722,4746.852331,1,11211717.35,P.multocida
Dairy 78,BRD,IN,Warren,calf,2/27/21,101.9,69054.48,5.030046736,107163.4621,1,5999896.02,P.multocida
Dairy 79,BRD,IN,Warren,calf,2/27/21,102.6,6757657.35,5.323771757,210752.0254,1,5896307.456,P.multocida
Dairy 8,BRD,IN,Warren,calf,2/20/21,104.3,13189465.93,6.087274115,1222571.072,1,4884488.41,P.multocida
Dairy 80,BRD,IN,Warren,calf,2/27/21,102.1,37600174.54,5.329364,213483.3453,1,5893576.136,P.multocida
Dairy 81,Healthy,IN,Warren,calf,2/27/21,101,30253012.09,6.153436362,1423758.605,1,9792705.599,P.multocida
Dairy 82,Healthy,IN,Warren,calf,2/27/21,101.4,4099429.5,5.285413107,192935.9273,1,11023528.28,P.multocida
Dairy 83,Healthy,IN,Warren,calf,2/27/21,,524047.26,2.278753601,190,0,11216274.2,P.multocida
Dairy 84,Healthy,IN,Warren,calf,2/27/21,100.9,2179922.83,2.278753601,190,0,11216274.2,P.multocida
Dairy 85,Healthy,IN,Warren,calf,2/27/21,,178999773.1,4.205328314,16044.57857,1,11200419.63,P.multocida
Dairy 86,Healthy,IN,Warren,calf,2/27/21,101.6,7213799.29,2.278753601,190,0,11216274.2,P.multocida
Dairy 87,BRD,IN,Warren,calf,2/27/21,101,148673.26,2.278753601,190,0,6106869.482,P.multocida
Dairy 88,Healthy,IN,Warren,calf,2/27/21,,1253180.83,2.278753601,190,0,11216274.2,P.multocida
Dairy 89,BRD,IN,Warren,calf,2/27/21,103,494869.24,5.934883964,860763.7393,1,5246295.742,P.multocida
Dairy 9,Healthy,IN,Warren,calf,2/20/21,,3346925.22,4.346518185,22208.44674,1,11194255.76,P.multocida
Dairy 90,BRD,IN,Warren,calf,2/27/21,102.3,7684929.3,2.278753601,190,0,6106869.482,P.multocida
Dairy 91,BRD,IN,Warren,calf,2/27/21,102.2,109573.09,2.278753601,190,0,6106869.482,P.multocida
Dairy 92,Healthy,IN,Warren,calf,2/27/21,,1147372.46,2.278753601,190,0,11216274.2,P.multocida
Dairy 93,Healthy,IN,Warren,calf,2/27/21,,442461.32,2.278753601,190,0,11216274.2,P.multocida
Dairy 94,Healthy,IN,Warren,calf,2/27/21,,388830.26,2.278753601,190,0,11216274.2,P.multocida
Dairy 95,Healthy,IN,Warren,calf,2/27/21,,525847.11,2.278753601,190,0,11216274.2,P.multocida
Dairy 96,Healthy,IN,Warren,calf,2/27/21,,283638.92,2.278753601,190,0,11216274.2,P.multocida
Dairy 97,Healthy,IN,Warren,calf,2/27/21,,2739415.82,2.278753601,190,0,11216274.2,P.multocida
Dairy 98,BRD,IN,Warren,calf,2/27/21,103.6,71724.59,2.278753601,190,0,6106869.482,P.multocida
Dairy 99,BRD,IN,Warren,calf,2/27/21,102.8,38652.06,2.278753601,190,0,6106869.482,P.multocida
